gender,age,married,dependents,number_of_dependents,city,latitude,longitude,population,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,ibm_spss_churn_prob,cltv,churn_category,churn_reason,new_customer
1,64,0,0,0,Lake Elsinore,33.655421,-117.391751,38519,0,0,34,Offer C,1,22.41,1,1,Fiber Optic,13,1,1,1,1,1,1,1,1,One Year,0,Credit Card,116.25,3899.05,0.0,0,761.94,4660.99,3,0,22,4022,,,0
0,50,1,0,0,Aguanga,33.482243,-116.827173,2433,1,1,70,Offer A,1,29.72,1,1,DSL,12,1,0,0,0,0,1,1,1,One Year,0,Bank Withdrawal,65.2,4543.15,0.0,0,2080.4,6623.549999999999,3,0,20,6316,,,0
0,54,1,1,2,Anza,33.527605,-116.666551,3745,1,1,52,Offer B,1,31.96,0,1,Fiber Optic,26,1,0,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.05,4326.8,0.0,0,1661.92,5988.72,3,0,48,6099,,,0
1,23,0,0,0,Hemet,33.739415,-116.968339,29687,0,0,69,Offer A,1,26.45,1,1,DSL,46,1,1,1,1,1,0,0,0,Two Year,1,Credit Card,79.45,5502.55,0.0,80,1825.05,7407.6,4,0,28,5189,,,0
1,63,0,1,2,Hemet,33.734933,-117.044145,25694,0,0,11,Offer D,1,47.12,1,1,Fiber Optic,23,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,78.0,851.8,0.0,0,518.3199999999999,1370.12,5,0,23,4886,,,0
0,47,0,0,0,Moreno Valley,33.88274,-117.224878,22983,0,0,1,,1,16.47,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,19.85,0.0,0,16.47,36.32,5,0,51,4905,,,1
1,21,0,0,0,Moreno Valley,33.907361,-117.109972,12743,0,0,61,Offer B,1,36.05,1,1,Fiber Optic,73,1,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,106.45,6300.15,0.0,0,2199.05,8499.199999999999,3,0,65,4842,,,0
0,42,0,0,0,Mountain Center,33.638645,-116.55783,1500,0,0,56,Offer B,1,2.5,1,1,Fiber Optic,3,0,1,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,105.45,5916.95,0.0,0,140.0,6056.95,3,0,55,4212,,,0
1,36,0,0,0,Murrieta,33.548869,-117.334165,36149,0,0,30,Offer C,1,2.87,1,1,Fiber Optic,29,1,1,1,1,0,0,0,1,Month-to-Month,1,Credit Card,95.0,2852.4,0.0,0,86.10000000000001,2938.5,3,0,64,3597,,,0
0,19,0,0,0,Nuevo,33.82769,-117.102244,7344,0,0,28,Offer C,1,28.42,0,1,DSL,48,1,0,0,1,0,0,0,0,One Year,0,Credit Card,54.3,1546.3,0.0,150,795.76,2492.06,3,0,30,5271,,,0
1,34,0,0,0,San Jacinto,33.806708,-117.02007,4456,0,0,12,Offer D,1,38.96,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,265.45,0.0,0,467.52,732.97,4,0,56,4996,,,0
1,37,1,1,2,San Jacinto,33.796568,-116.924723,21349,0,0,67,Offer A,1,38.98,1,1,Fiber Optic,16,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,105.4,6989.45,0.0,0,2611.66,9601.11,5,0,45,5666,,,0
1,29,1,1,2,Sun City,33.739412,-117.173334,8692,1,1,55,Offer B,1,41.89,1,1,Fiber Optic,52,0,0,0,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,85.5,4713.4,0.0,0,2303.95,7017.349999999999,4,0,20,6411,,,0
1,43,0,0,0,Temecula,33.475493,-117.219551,3070,0,0,52,Offer B,1,31.31,0,1,Fiber Optic,12,1,0,1,0,1,0,0,1,One Year,0,Bank Withdrawal,91.25,4738.3,0.0,0,1628.12,6366.42,3,0,29,4770,,,0
1,30,1,1,3,Temecula,33.507255,-117.029473,46171,1,1,58,Offer B,1,43.75,1,1,Fiber Optic,69,0,1,0,1,1,0,0,1,One Year,1,Credit Card,94.7,5430.35,0.0,0,2537.5,7967.85,4,0,49,5653,,,0
1,52,1,1,3,Wildomar,33.617108,-117.253349,19368,1,1,35,Offer C,1,20.85,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.6,686.95,0.0,0,729.75,1416.7,4,0,20,3764,,,0
0,51,1,1,3,Irvine,33.720359,-117.733655,2762,1,9,24,Offer C,1,20.6,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,21.1,490.65,0.0,0,494.4,985.05,5,0,46,4368,,,0
1,47,1,1,2,Irvine,33.688546,-117.788091,27369,1,5,70,Offer A,1,48.57,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.05,1360.25,0.0,0,3399.9,4760.15,3,0,64,4485,,,0
1,25,0,0,0,Irvine,33.703976,-117.824172,17621,0,0,2,,1,37.7,0,1,Fiber Optic,73,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.95,174.45,0.0,0,75.4,249.85,5,0,44,5213,,,1
1,60,0,0,0,Irvine,33.680302,-117.833296,22499,0,0,12,Offer D,1,33.36,1,1,Fiber Optic,22,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.55,1021.75,0.0,0,400.32,1422.07,4,0,79,2325,,,0
0,54,1,0,0,Irvine,33.667145,-117.732135,6301,1,1,63,Offer B,1,21.15,1,1,Fiber Optic,24,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,81.55,5029.05,0.0,0,1332.4499999999998,6361.5,4,0,41,4980,,,0
0,24,1,0,0,Irvine,33.716136,-117.752574,26419,1,8,33,Offer C,1,8.79,0,1,Cable,27,1,1,1,0,0,0,0,1,One Year,1,Credit Card,58.45,1955.4,0.0,0,290.07,2245.4700000000003,4,0,21,4276,,,0
0,32,1,0,0,Capistrano Beach,33.458754,-117.665104,7465,1,4,69,,1,46.87,0,1,Fiber Optic,11,0,1,0,0,1,1,1,1,One Year,1,Credit Card,95.65,6744.2,0.0,0,3234.03,9978.23,3,0,45,5251,,,0
0,26,1,0,0,Corona Del Mar,33.600987,-117.862734,13422,1,5,60,,1,14.0,0,1,Cable,42,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,80.6,4946.7,0.0,0,840.0,5786.7,5,0,52,5667,,,0
0,43,1,1,5,Costa Mesa,33.678591,-117.905471,48207,1,10,72,,1,26.32,1,1,Fiber Optic,53,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,113.1,8248.5,0.0,0,1895.04,10143.54,3,0,23,5308,,,0
0,52,0,0,0,Costa Mesa,33.645672,-117.922613,62069,0,0,11,Offer D,1,24.57,1,1,Cable,10,0,0,0,0,0,1,1,0,Month-to-Month,1,Credit Card,58.95,601.6,0.0,70,270.27,941.87,4,0,21,3880,,,0
0,57,0,0,0,Dana Point,33.477923,-117.705314,27730,0,0,1,,1,40.63,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.55,19.55,0.0,0,40.63,60.18000000000001,4,0,80,3968,,,1
1,59,1,1,1,Huntington Beach,33.723579,-118.005441,58764,1,1,34,Offer C,1,3.54,0,1,Fiber Optic,12,0,0,0,0,0,1,1,1,One Year,1,Bank Withdrawal,78.95,2647.2,0.0,0,120.36,2767.56,3,0,43,2074,,,0
0,22,0,0,0,Huntington Beach,33.721917,-118.043237,32304,0,0,65,,1,26.83,1,1,Fiber Optic,59,0,1,0,1,1,1,1,1,One Year,1,Bank Withdrawal,105.05,6744.25,0.0,0,1743.9499999999998,8488.2,5,0,73,5742,,,0
1,35,0,0,0,Laguna Hills,33.606899,-117.717854,48273,0,0,15,,1,3.49,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.75,311.6,0.0,0,52.35,363.9500000000001,5,0,29,4123,,,0
1,44,1,1,4,Midway City,33.744439,-117.98588,8660,1,10,72,,1,33.01,1,1,Fiber Optic,51,1,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,110.3,7966.9,0.0,0,2376.72,10343.62,3,0,73,5780,,,0
0,26,1,1,3,Aliso Viejo,33.571259,-117.731917,41237,1,9,72,,1,34.69,1,1,Fiber Optic,59,1,1,1,1,1,1,1,0,Two Year,1,Bank Withdrawal,115.6,8220.4,0.0,140,2497.68,10858.08,3,0,65,5633,,,0
1,46,1,1,2,Newport Coast,33.603282,-117.821841,5597,1,2,55,,1,24.7,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.35,1153.25,0.0,0,1358.5,2511.75,3,0,49,5248,,,0
0,27,1,1,2,Newport Beach,33.634626,-117.874882,28687,1,1,23,,1,25.54,1,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,25.6,514.75,0.0,0,587.42,1102.17,5,0,78,5939,,,0
0,58,1,0,0,Newport Beach,33.606336,-117.893042,3124,1,2,56,,1,42.86,1,1,DSL,8,1,0,1,0,0,1,1,1,One Year,1,Bank Withdrawal,68.75,3808.0,0.0,0,2400.16,6208.16,3,0,64,6198,,,0
0,22,0,0,0,Newport Beach,33.62251,-117.927024,22133,0,0,1,,1,11.83,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.9,19.9,0.0,0,11.83,31.73,5,0,49,2010,,,1
1,55,0,0,0,San Clemente,33.429488,-117.609432,34946,0,0,38,Offer C,1,42.24,0,1,DSL,22,1,1,0,1,1,0,0,1,One Year,0,Credit Card,70.6,2708.2,0.0,0,1605.12,4313.32,3,0,67,4993,,,0
1,51,0,0,0,San Clemente,33.4725,-117.584273,15297,0,0,11,,1,1.01,0,1,Fiber Optic,8,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.2,760.05,0.0,0,11.11,771.16,5,0,34,2535,,,0
1,54,0,0,0,San Juan Capistrano,33.521447,-117.602555,34321,0,0,1,,1,14.97,0,1,DSL,5,0,0,0,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,49.3,49.3,0.0,10,14.97,74.27,3,0,45,4209,,,1
1,53,1,0,0,Silverado,33.782346,-117.635263,1859,1,1,56,,1,14.43,1,1,Fiber Optic,25,0,1,0,1,1,1,1,1,One Year,1,Bank Withdrawal,107.25,6033.3,0.0,0,808.0799999999999,6841.38,3,0,70,5800,,,0
1,19,1,0,0,Laguna Niguel,33.529047,-117.701175,62103,1,9,3,Offer E,1,14.1,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,23.6,89.05,0.0,0,42.3,131.35,5,0,27,5587,,,1
1,63,1,1,3,Trabuco Canyon,33.631119,-117.567346,32268,1,6,7,Offer E,1,5.17,0,1,Cable,51,1,0,0,0,1,1,1,1,Month-to-Month,0,Credit Card,69.7,516.15,0.0,0,36.19,552.3399999999999,3,0,50,4326,,,0
1,49,1,1,1,Westminster,33.752591,-117.993661,88230,1,3,59,,1,41.09,1,1,Fiber Optic,16,0,0,1,0,1,1,1,1,Two Year,1,Credit Card,99.5,5861.75,0.0,0,2424.3100000000004,8286.060000000001,4,0,35,4583,,,0
1,19,0,0,0,Rancho Santa Margarita,33.624654,-117.611733,42193,0,0,7,Offer E,1,31.84,0,1,Cable,58,0,0,1,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,64.3,445.95,0.0,0,222.88,668.8299999999999,4,0,40,4010,,,0
1,19,1,0,0,Mission Viejo,33.611945,-117.665867,46371,1,3,71,,1,2.43,0,1,Cable,58,1,0,1,1,0,1,1,1,Two Year,1,Credit Card,70.85,4973.4,0.0,0,172.53,5145.929999999999,4,0,25,5328,,,0
1,23,1,1,1,Mission Viejo,33.60693,-117.644253,46227,1,8,15,,1,2.12,0,1,Fiber Optic,30,1,0,0,1,1,1,1,0,One Year,0,Bank Withdrawal,101.9,1667.25,0.0,120,31.8,1819.05,3,0,28,3707,,,0
1,34,1,0,0,Ladera Ranch,33.569186,-117.640055,350,1,7,71,,1,34.39,1,1,DSL,5,1,1,0,1,1,0,0,1,Two Year,0,Credit Card,73.5,5357.75,0.0,0,2441.69,7799.44,3,0,31,5431,,,0
0,23,0,0,0,Santa Ana,33.748635,-117.906125,70011,0,0,11,,0,0.0,0,1,DSL,59,0,1,1,1,0,0,0,1,One Year,1,Credit Card,40.4,422.6,0.0,0,0.0,422.6,5,0,62,2133,,,0
0,32,1,1,3,Santa Ana,33.719869,-117.907063,91188,1,2,60,,1,23.68,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,19.25,1103.25,0.0,0,1420.8,2524.05,4,0,52,6134,,,0
0,55,0,0,0,Santa Ana,33.765893,-117.881533,37879,0,0,11,,1,5.0,0,1,Cable,23,0,0,1,1,0,1,1,1,One Year,0,Credit Card,64.9,697.25,0.0,0,55.0,752.25,3,0,49,3206,,,0
1,26,1,0,0,Tustin,33.735802,-117.818805,55062,1,2,61,,1,20.34,0,1,Cable,51,1,1,0,1,1,1,1,0,Two Year,1,Credit Card,81.05,4747.65,0.0,0,1240.74,5988.389999999999,3,0,20,4072,,,0
1,27,1,1,3,Tustin,33.738543,-117.785046,17494,1,3,31,Offer C,1,36.49,1,1,Fiber Optic,59,1,0,1,0,1,0,0,1,One Year,0,Bank Withdrawal,98.05,3082.1,0.0,0,1131.19,4213.29,4,0,80,4524,,,0
1,30,0,0,0,Anaheim,33.844983,-117.952151,60553,0,0,9,Offer E,1,40.71,0,1,Fiber Optic,52,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.5,597.9,0.0,0,366.39,964.29,3,0,37,3198,,,0
1,59,0,0,0,Anaheim,33.818,-117.974404,81333,0,0,2,Offer E,1,9.61,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.65,38.8,0.0,0,19.22,58.02,4,0,65,3007,,,1
0,62,1,1,1,Anaheim,33.850452,-117.726668,19629,1,1,1,Offer E,1,28.28,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.0,19.0,0.0,0,28.28,47.28,4,0,44,2400,,,1
0,40,0,0,0,Brea,33.930199,-117.862898,34055,0,0,3,Offer E,1,15.37,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.0,61.7,0.0,0,46.11,107.81,3,0,21,5575,,,1
1,56,0,0,0,Fullerton,33.879983,-117.895482,34592,0,0,52,,1,46.24,0,1,Cable,10,1,1,0,0,1,0,0,0,Two Year,1,Credit Card,63.25,3342.45,0.0,130,2404.48,5876.93,4,0,43,6471,,,0
1,28,1,0,0,Fullerton,33.868316,-117.929029,24502,1,1,5,,1,5.2,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,85.1,0.0,0,26.0,111.1,3,0,42,2894,,,0
1,52,1,0,0,Fullerton,33.877639,-117.961212,46105,1,1,72,,1,28.86,1,1,Fiber Optic,8,1,1,1,0,0,1,1,1,Two Year,1,Bank Withdrawal,99.15,7422.1,0.0,0,2077.92,9500.02,3,0,46,5152,,,0
1,25,1,0,0,Fullerton,33.902211,-117.914922,21157,1,1,71,,1,3.57,1,1,DSL,52,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,90.4,6668.05,0.0,0,253.47,6921.52,3,0,40,5633,,,0
1,32,1,0,0,Garden Grove,33.787165,-117.931889,50641,1,1,72,,1,47.83,1,1,Fiber Optic,27,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,111.9,8071.05,0.0,0,3443.76,11514.81,3,0,80,6437,,,0
1,56,1,0,0,Garden Grove,33.786738,-117.982564,31428,1,1,46,,1,18.45,1,0,,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,24.9,1174.8,0.0,0,848.6999999999999,2023.5,5,0,41,2026,,,0
1,19,1,0,0,Garden Grove,33.764018,-117.931507,43491,1,1,63,,1,13.45,1,1,DSL,69,1,1,1,0,1,1,1,1,Two Year,0,Credit Card,83.5,5435.0,0.0,0,847.3499999999999,6282.35,4,0,75,4652,,,0
1,52,0,0,0,Garden Grove,33.766476,-117.969795,23481,0,0,30,Offer C,1,24.73,0,1,Fiber Optic,20,1,1,1,0,0,0,0,0,Month-to-Month,1,Credit Card,84.3,2438.6,0.0,130,741.9,3310.5,4,0,66,5393,,,0
1,36,0,0,0,Garden Grove,33.782955,-118.026456,15878,0,0,1,,1,37.44,0,1,DSL,9,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,45.6,45.6,0.0,0,37.44,83.03999999999999,3,0,50,2352,,,1
1,45,0,0,0,Villa Park,33.817473,-117.810462,5935,0,0,16,,0,0.0,0,1,DSL,27,1,1,1,1,1,0,0,1,Two Year,0,Credit Card,54.85,916.15,0.0,0,0.0,916.15,4,0,40,2136,,,0
1,22,0,0,0,Orange,33.828779,-117.848299,18058,0,0,4,,1,13.31,1,1,Cable,59,0,0,0,1,0,1,1,1,Month-to-Month,0,Credit Card,65.55,237.2,0.0,0,53.24,290.44,4,0,46,5707,,,0
1,53,1,0,0,Orange,33.784597,-117.844535,15396,0,0,51,,1,9.21,1,1,Fiber Optic,30,0,1,0,0,0,1,1,1,One Year,1,Credit Card,90.35,4614.55,0.0,0,469.71,5084.26,3,0,26,4965,,,0
1,59,1,0,0,Orange,33.81859,-117.821288,40915,1,1,65,,1,23.46,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.4,1414.45,0.0,0,1524.9,2939.3500000000004,3,0,80,5368,,,0
1,21,0,0,0,Orange,33.787796,-117.875928,23172,0,0,16,,1,38.32,0,1,Fiber Optic,82,0,0,0,1,0,0,0,1,Month-to-Month,1,Credit Card,74.55,1170.5,0.0,0,613.12,1783.62,3,0,70,2893,,,0
1,47,0,0,0,Orange,33.792791,-117.789749,37916,0,0,2,,1,31.45,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.95,47.7,0.0,0,62.9,110.6,4,0,61,3488,,,1
0,34,1,1,1,Placentia,33.881158,-117.854783,48170,1,1,66,,1,37.84,1,1,Fiber Optic,17,0,0,0,0,0,0,0,1,One Year,1,Bank Withdrawal,74.25,4859.25,0.0,0,2497.44,7356.69,3,0,45,4395,,,0
1,51,0,0,0,Corona,33.893823,-117.531446,44875,0,0,46,,1,37.5,1,1,Fiber Optic,22,0,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,108.65,4903.2,0.0,0,1725.0,6628.2,4,0,25,4210,,,0
0,55,0,0,0,Corona,33.918043,-117.617809,16998,0,0,32,,1,4.61,1,1,Fiber Optic,12,1,0,1,1,1,1,1,1,One Year,1,Bank Withdrawal,109.55,3608.0,0.0,0,147.52,3755.52,3,0,72,5076,,,0
1,35,1,0,0,Corona,33.833686,-117.513063,21911,1,1,72,,1,12.12,1,1,Cable,23,1,0,1,1,1,1,1,1,Two Year,0,Credit Card,86.65,6094.25,3.2,0,872.64,6963.6900000000005,3,0,61,5483,,,0
1,28,1,0,0,Corona,33.819385,-117.600213,60294,1,1,38,,1,22.05,0,1,Cable,73,1,0,1,1,1,1,1,1,Two Year,0,Credit Card,81.0,3084.9,0.0,0,837.9,3922.8,4,0,75,3067,,,0
1,48,0,0,0,Corona,33.762351,-117.488725,13188,0,0,51,,1,36.59,0,1,DSL,20,0,0,0,1,0,0,0,1,One Year,0,Credit Card,47.85,2356.75,18.39,0,1866.09,4204.450000000001,4,0,56,4138,,,0
1,47,1,1,3,Yorba Linda,33.897253,-117.792202,39458,1,1,72,,1,21.89,1,1,Fiber Optic,58,1,1,1,1,1,1,1,0,Two Year,0,Bank Withdrawal,114.55,8306.05,21.6,40,1576.08,9900.53,3,0,51,6158,,,0
1,57,0,1,2,Ventura,34.278697,-119.167798,27381,0,0,66,,1,20.63,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.55,1357.1,17.14,0,1361.58,2701.54,4,0,74,4101,,,0
1,63,0,0,0,Camarillo,34.205504,-118.993111,24945,0,0,50,,1,27.04,1,1,DSL,2,0,0,1,1,0,1,1,1,Two Year,0,Bank Withdrawal,69.5,3418.2,5.73,0,1352.0,4764.469999999999,5,0,76,4145,,,0
0,64,0,0,0,Carpinteria,34.441398,-119.513163,17409,0,0,15,,1,13.58,1,1,DSL,19,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,48.85,631.4,32.09,0,203.7,803.01,4,0,78,3762,,,0
1,55,0,0,0,Fillmore,34.408161,-118.865111,16013,0,0,8,,0,0.0,0,1,Cable,16,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,25.25,186.3,0.0,0,0.0,186.3,3,0,33,2372,,,0
0,30,0,0,0,Oak View,34.404544,-119.302118,6503,0,0,57,,1,28.27,1,1,Fiber Optic,41,1,1,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,87.55,4884.85,1.83,0,1611.39,6494.41,3,0,43,4882,,,0
0,51,0,0,0,Ojai,34.581308,-118.931948,21633,0,0,7,,1,40.76,1,1,Fiber Optic,16,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,78.55,522.95,47.19,0,285.32,761.08,3,0,61,4025,,,0
0,27,0,0,0,Oxnard,34.156629,-119.117218,77791,0,0,62,,1,23.88,1,1,Fiber Optic,47,1,1,1,0,0,0,0,1,One Year,1,Bank Withdrawal,92.05,5755.8,14.21,0,1480.56,7222.15,3,0,71,5801,,,0
1,56,1,1,1,Oxnard,34.18454,-119.224666,25322,1,5,40,,1,14.41,0,1,Fiber Optic,22,0,0,1,0,1,0,0,1,One Year,1,Bank Withdrawal,85.05,3355.65,38.15,0,576.4,3893.9,4,0,50,5904,,,0
0,49,0,0,0,Piru,34.432843,-118.730106,1459,0,0,20,,1,15.87,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.7,406.95,0.0,0,317.4,724.3499999999999,5,0,76,4404,,,0
0,22,1,0,0,Santa Paula,34.402343,-119.094824,32511,0,0,25,,1,29.81,0,1,Fiber Optic,52,0,0,0,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,95.15,2395.7,0.0,80,745.25,3220.95,3,0,52,3273,,,0
1,28,1,0,0,Simi Valley,34.296813,-118.685703,49027,1,1,23,,1,18.05,1,1,Fiber Optic,51,0,1,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,84.25,1968.1,8.3,0,415.15,2374.95,4,0,33,2781,,,0
0,48,1,0,0,Santa Barbara,34.438581,-119.685368,20893,1,9,46,,1,13.05,1,1,DSL,15,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,55.0,2473.95,31.39,0,600.3000000000001,3042.86,3,0,40,5928,,,0
1,41,1,0,0,Santa Barbara,34.037342,-119.80079,25771,1,5,72,,1,26.96,1,1,DSL,9,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,89.85,6562.9,12.55,0,1941.12,8491.47,4,0,50,6046,,,0
1,40,0,0,0,Santa Barbara,34.457541,-119.631072,12741,0,0,10,,1,17.4,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.35,176.3,0.0,0,174.0,350.3,5,0,38,4745,,,0
0,31,0,0,0,Santa Barbara,34.406256,-119.726936,10986,0,0,40,Offer B,0,0.0,0,1,DSL,28,1,0,0,1,1,1,1,0,One Year,1,Bank Withdrawal,54.55,2236.2,11.48,40,0.0,2264.72,3,0,74,3533,,,0
1,41,0,0,0,Santa Barbara,34.460197,-119.802602,16477,0,0,31,,1,10.05,0,1,Fiber Optic,14,0,0,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,99.45,3109.9,43.38,0,311.55,3378.07,5,0,64,2021,,,0
0,48,1,0,0,Goleta,34.489983,-120.091246,49975,1,2,68,,1,27.41,1,1,DSL,9,1,1,1,1,0,0,0,1,Two Year,0,Credit Card,70.9,4911.35,49.37,0,1863.88,6725.860000000001,4,0,50,4114,,,0
1,50,1,1,2,Arvin,35.116307,-118.817644,16206,1,10,68,,1,19.09,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,25.4,1620.2,9.34,0,1298.12,2908.98,4,0,72,5668,,,0
0,21,1,1,1,California Hot Springs,35.865795,-118.69759,226,1,1,15,,1,29.55,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.25,394.85,0.0,0,443.25,838.1,3,0,59,4667,,,0
1,25,1,0,0,Corcoran,36.04533,-119.532424,23506,1,6,50,Offer B,1,14.32,1,1,Cable,58,0,0,1,1,1,0,0,1,One Year,1,Bank Withdrawal,69.65,3442.15,0.0,0,716.0,4158.15,4,0,27,4706,,,0
1,37,1,1,3,Frazier Park,34.907911,-119.234281,1526,1,7,35,,1,11.75,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.1,655.3,38.61,0,411.25,1027.94,3,0,65,4517,,,0
0,64,0,0,0,Farmersville,36.29878,-119.201028,8644,0,0,17,Offer D,1,9.84,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,24.8,475.25,37.06,0,167.28,605.47,5,0,66,5208,,,0
1,32,0,0,0,Frazier Park,34.827662,-118.999073,4498,0,0,10,Offer D,1,45.69,0,1,Fiber Optic,11,0,0,0,1,1,1,1,1,Month-to-Month,1,Credit Card,95.1,865.1,43.25,0,456.9,1278.75,3,0,33,5787,,,0
1,39,1,0,0,Glennville,35.735694,-118.738483,296,1,2,68,,1,41.61,1,1,Cable,14,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,88.85,6132.7,0.0,0,2829.48,8962.18,4,0,42,5228,,,0
1,38,1,0,0,Hanford,36.29223,-119.622676,53204,1,6,45,Offer B,1,9.91,0,1,Cable,19,1,1,1,0,1,1,1,1,One Year,0,Bank Withdrawal,78.8,3597.5,23.28,0,445.95,4020.17,4,0,37,4192,,,0
1,56,1,0,0,Ivanhoe,36.385818,-119.224243,4517,1,3,37,,1,2.15,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.35,697.65,45.07,0,79.55,732.1299999999999,4,0,24,3078,,,0
0,46,0,0,0,Kettleman City,35.996923,-120.000951,1809,0,0,10,Offer D,1,3.55,0,1,DSL,29,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,45.25,428.7,44.9,0,35.5,419.3,5,0,38,5369,,,0
1,23,0,0,0,Lake Isabella,35.607875,-118.466318,5564,0,0,1,,1,18.15,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,20.05,0.0,0,18.15,38.2,5,0,21,2798,,,1
1,40,1,0,0,Lamont,35.245035,-118.905553,15364,1,10,65,Offer B,1,17.43,1,1,DSL,30,1,1,0,0,0,1,1,1,Two Year,1,Mailed Check,69.55,4459.15,23.61,0,1132.95,5568.49,3,0,74,5420,,,0
0,33,1,1,3,Laton,36.444232,-119.718285,2900,1,5,57,Offer B,1,42.14,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.5,1167.6,19.89,0,2401.98,3549.69,3,0,45,5864,,,0
0,48,0,0,0,Lebec,34.845861,-118.885163,1247,0,0,3,,1,12.5,0,1,Fiber Optic,4,0,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,3,0,21,3319,,,1
