gender,age,married,number_of_dependents,latitude,longitude,number_of_referrals,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,paperless_billing,total_refunds,total_extra_data_charges,total_long_distance_charges,satisfaction_score,churn,cltv,corr_total_charges,contract_one_year,contract_two_year,payment_method_credit_card,payment_method_mailed_check,offer_offer_b,offer_offer_c,offer_offer_d,offer_offer_e,offer_nan,internet_type_dsl,internet_type_fiber_optic,internet_type_nan,streaming_music_or_movies
0,47,1,0,38.69549,-121.307864,8,1,1,16,1,1,1,1,1,0,0,0.0,0.01698999135054986,0.48141603855183496,3,0,6434,924.9142857142857,0,1,0,0,0,0,0,0,0,1,0,0,1
0,63,1,0,38.63153,-120.842609,10,1,0,13,1,1,1,1,1,1,0,0.0,0.0,0.3913273555784213,3,0,6261,631.7071428571428,0,1,1,0,1,0,0,0,0,1,0,0,1
1,41,0,0,38.834469,-122.127193,0,1,0,18,1,0,1,1,0,1,0,0.0,0.0,0.3692287106522006,3,0,4154,747.3416666666667,1,0,0,0,1,0,0,0,0,0,1,0,0
0,38,0,0,38.652065,-121.25441,0,1,1,24,1,1,0,0,0,1,1,0.0,0.0,0.2545762961870344,4,0,3009,338.97499999999997,0,0,1,0,0,0,0,0,1,1,0,0,0
0,62,0,0,38.513484,-120.704613,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7944816053511703,3,0,5250,538.2,0,1,0,0,0,0,0,0,1,0,0,1,0
1,53,0,0,39.031876,-120.811141,0,1,0,23,0,1,0,0,1,1,0,0.0,0.0,0.5056454922705094,3,0,5029,548.225,0,0,1,0,0,0,0,0,1,0,1,0,1
1,63,0,2,38.274451,-121.259201,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4659949622166246,3,0,4840,19.85,0,0,1,0,0,0,0,0,1,0,0,1,0
1,63,1,0,38.852544,-120.837669,3,1,0,3,1,1,1,1,1,1,1,0.0,0.0,0.3592488433275878,3,0,3403,551.15,0,1,1,0,1,0,0,0,0,0,0,0,1
0,35,1,1,38.9386,-120.785514,3,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.485996724379972,5,0,3032,854.8,0,1,0,0,0,0,0,0,1,0,0,1,0
1,40,1,0,38.636102,-120.522149,10,1,1,15,1,1,1,1,1,1,0,0.0,0.0,0.5997575299003465,3,0,4162,726.89375,0,1,0,0,0,0,0,0,0,0,0,0,0
0,44,1,1,38.830739,-122.196202,2,1,1,19,0,1,0,0,1,1,1,0.0,0.0,0.6442172073342737,5,0,6433,794.08,0,0,0,0,1,0,0,0,0,1,0,0,0
0,62,0,0,38.313447,-121.123886,0,0,0,11,1,1,1,1,0,1,1,0.0,0.0,0.0,3,0,4442,509.69166666666666,0,1,0,0,0,0,0,0,0,1,0,0,0
1,41,1,1,38.375325,-121.507935,4,1,0,21,0,1,0,1,1,1,1,0.0,0.0,0.4126423875545141,3,0,4000,1229.04,1,0,0,0,1,0,0,0,0,0,1,0,1
1,37,0,0,38.33788,-120.954202,0,1,0,14,0,0,0,0,0,0,0,0.0,0.07739938080495357,0.04210526315789474,4,0,2388,64.6,0,0,1,0,0,0,0,1,0,0,1,0,0
0,39,1,0,38.154823,-121.601358,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.1814906938845527,3,0,3979,582.95,1,0,1,0,1,0,0,0,0,0,0,1,0
0,43,0,0,38.631489,-120.015167,0,1,0,21,1,0,1,1,1,1,1,0.0,0.0,0.1863526533109038,3,0,3262,817.375,0,1,1,0,1,0,0,0,0,0,1,0,1
1,35,0,0,38.922812,-121.312005,0,1,1,7,0,1,1,1,1,1,0,0.0,0.0,0.16350675981571403,4,0,4934,804.65,0,1,1,0,1,0,0,0,0,1,0,0,1
1,53,1,3,38.809175,-121.171375,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8947147421268828,4,0,5160,821.625,0,1,0,0,0,0,0,0,0,0,0,1,0
0,51,1,3,38.815515,-120.916997,2,1,0,52,0,0,1,0,1,1,1,0.0,0.0,0.1291472554182702,4,0,5068,185.1375,0,0,1,0,0,0,0,0,1,1,0,0,0
0,29,1,0,38.549822,-121.266725,6,1,0,59,1,1,1,0,0,1,0,0.0,0.0,0.18146557014852094,3,0,4505,814.6999999999999,0,1,1,0,0,0,0,0,0,1,0,0,1
1,62,1,0,38.883224,-121.15918,4,1,1,16,0,1,1,0,0,0,1,0.0,0.061469111771334906,0.46941911689376087,3,0,2568,488.05,0,0,0,0,0,0,0,0,1,0,1,0,0
1,21,1,0,38.788898,-121.608624,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.625429054870679,5,0,3636,620.55,1,0,1,0,0,0,0,0,1,0,0,1,0
0,47,0,0,38.671295,-121.388251,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1665847665847666,3,0,5774,20.35,0,0,1,0,0,0,0,0,1,0,0,1,0
0,42,1,3,38.736685,-121.251984,5,1,1,57,0,1,1,1,1,1,1,0.0,0.0,0.12008566061731192,4,0,4306,977.2785714285714,1,0,0,0,1,0,0,0,0,0,1,0,1
0,24,0,0,38.803731,-121.043799,0,1,0,73,0,0,1,0,0,1,1,0.0,0.0,0.2483103879849812,3,0,3154,79.9,0,0,1,0,0,0,0,1,0,0,1,0,1
0,44,0,0,38.400264,-120.641274,0,1,1,3,1,0,0,1,0,1,1,0.0,0.0,0.31962023683599494,3,0,2198,323.0083333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
0,56,1,0,38.546999,-120.271114,9,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9046519524617997,3,0,5620,294.5,1,0,0,1,0,0,0,0,1,0,0,1,0
1,38,0,3,38.733714,-120.795213,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.26500857632933106,5,0,4430,58.3,0,0,0,1,0,0,0,1,0,0,0,1,0
1,40,0,0,38.602723,-121.279913,0,1,0,24,0,0,0,0,1,1,1,0.0,0.0,0.37653948211181254,5,0,3026,182.15,0,0,0,0,0,0,0,1,0,0,0,0,1
0,38,0,0,38.724322,-120.991237,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.28628779325053316,3,0,2416,398.55,0,1,0,0,0,0,0,0,1,0,0,1,0
1,64,0,3,38.954144,-121.482536,0,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.9388576890906918,4,0,6019,836.9,0,1,1,0,0,0,0,0,0,0,0,1,0
1,46,0,0,38.545775,-120.743325,0,0,0,4,1,0,0,1,0,1,1,0.0,0.0,0.0,3,0,5489,85.8625,0,1,0,1,0,0,0,0,1,0,0,0,1
0,19,1,0,38.7904,-121.236973,8,1,1,82,1,0,1,0,1,1,1,0.0,0.0,0.04205065938142939,4,0,4695,1235.375,1,0,1,0,0,0,0,0,0,0,1,0,1
0,59,1,3,38.759751,-121.288545,3,1,1,53,0,0,1,0,0,1,1,0.0,0.0,0.29266402574894773,3,0,3853,807.8,0,0,0,0,1,0,0,0,0,0,1,0,1
1,35,1,2,38.606703,-120.586659,6,1,1,19,1,1,1,1,0,1,0,0.0,0.0,0.2088340530536706,4,0,4603,759.84375,0,1,1,0,1,0,0,0,0,0,1,0,0
1,27,0,0,38.432145,-120.77069,0,1,1,59,0,0,1,1,1,1,0,0.0,0.0,0.46711719618512665,3,0,3715,569.6999999999999,0,0,0,0,0,0,0,0,1,0,1,0,0
1,51,0,0,38.157794,-121.520223,0,1,0,2,1,1,0,0,1,1,1,0.0,0.0,0.0964293285684,5,0,4986,1320.76,1,0,1,0,1,0,0,0,0,0,1,0,1
0,58,1,0,38.333133,-121.920151,1,0,0,11,0,0,1,1,1,1,1,0.0,0.0,0.0,3,0,4080,791.725,0,1,1,0,1,0,0,0,0,0,0,0,1
1,38,1,3,38.481902,-120.603668,4,1,1,53,0,1,0,0,0,1,1,0.0,0.0,0.06465456371310666,4,0,6111,1274.6200000000001,0,0,0,0,0,0,0,0,0,0,1,0,1
1,59,1,3,38.240419,-121.587535,2,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6110615521855487,5,0,6373,1177.05,0,1,0,1,0,0,0,0,1,0,0,1,0
0,22,1,0,38.627951,-121.593287,9,1,1,51,0,1,0,0,1,1,1,0.0,0.0,0.34562084951760436,4,0,6213,1197.15,0,0,0,0,0,0,0,0,1,0,1,0,1
0,56,1,2,38.392559,-121.225093,4,1,1,15,1,1,1,1,1,1,1,0.0,0.0,0.2957790330471912,5,0,4203,983.63125,0,1,1,0,0,0,0,0,0,0,1,0,1
0,32,0,0,38.71967,-121.862416,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4709298601473257,3,0,3396,936.7,1,0,0,1,0,0,0,0,1,0,0,1,0
1,63,1,0,39.218096,-120.79153,7,1,0,5,0,0,1,1,1,1,1,0.0,0.0,0.7994065281899111,4,0,5426,148.28,0,0,0,0,0,0,0,0,1,1,0,0,1
1,43,1,3,39.197215,-120.83679,10,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.956305995864921,5,0,3586,544.125,0,1,0,1,0,0,0,0,1,0,0,1,0
0,21,0,0,39.23754,-120.720196,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,1.6359957747623304,3,0,4402,307.675,1,0,1,0,0,0,0,0,1,0,0,1,0
0,64,1,0,39.170376,-120.838404,6,1,1,8,0,0,0,1,1,1,1,0.0,0.0,0.19191940031634688,3,0,4000,581.64,1,0,0,0,0,0,0,0,1,1,0,0,0
1,49,0,0,38.766036,-120.209673,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8476821192052981,3,0,5876,739.9,0,0,0,0,0,0,0,0,1,0,0,1,0
1,47,1,0,38.851842,-120.076204,2,1,0,7,1,1,0,1,1,1,1,0.0,0.0,0.5249810558221772,3,0,2452,98.97500000000001,0,0,0,1,0,0,0,1,0,1,0,0,0
1,61,0,0,38.805481,-120.13287,0,1,1,15,0,0,0,0,0,1,0,0.0,0.0,0.056243466140085956,3,0,5428,322.8375,0,0,0,1,0,0,0,0,1,0,0,0,0
0,61,0,0,39.00978,-120.978273,0,1,0,6,0,0,1,0,0,1,1,0.0,0.0,0.46018136443379215,5,0,2449,505.8875,1,0,1,0,0,0,0,0,1,0,0,0,0
1,26,1,0,38.749466,-121.184196,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.514582656706723,5,0,3152,153.95,1,0,1,0,0,0,0,1,0,0,0,1,0
0,31,1,2,38.35363,-121.44195,7,1,0,19,1,0,1,0,1,1,0,0.0,0.0,0.07922279743347731,3,0,4811,1048.8899999999999,1,0,0,0,0,0,0,0,1,0,1,0,1
1,34,1,0,38.684437,-121.055634,2,1,0,6,0,0,1,1,0,1,1,0.0,0.0,0.08133290197347136,4,0,2662,30.910000000000004,0,0,0,1,0,0,0,1,0,0,0,0,0
1,29,0,3,38.823278,-121.281856,0,1,0,59,1,1,1,1,1,1,1,0.0,0.0,0.2781757873600834,5,0,5038,643.8785714285714,0,1,0,0,0,0,0,0,1,0,1,0,1
1,26,0,0,38.694081,-121.694431,0,1,1,59,0,0,0,1,1,1,1,0.0,0.0,0.2285489308299909,3,0,3300,406.39,0,0,0,1,0,0,0,0,1,0,1,0,1
1,24,0,3,38.584505,-121.491956,0,1,1,69,0,0,0,0,0,1,1,0.0,0.0,0.8601398601398601,4,0,5523,12.5125,0,0,0,0,0,0,0,1,0,1,0,0,0
1,45,0,0,38.574856,-121.46504,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.7142013082928889,5,0,4263,473.9,0,0,0,0,0,0,0,0,1,0,0,1,0
1,51,1,3,38.556306,-121.495817,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.8280471821756226,3,0,5416,152.6,0,0,0,1,0,0,0,1,0,0,0,1,0
1,56,0,0,38.567594,-121.437507,0,1,1,8,1,0,1,0,1,1,0,0.0,0.0,0.1832416208104052,3,0,4466,199.9,0,0,0,1,0,0,0,0,1,1,0,0,0
1,56,0,0,38.625096,-121.383658,0,1,0,18,0,1,0,0,1,1,1,0.0,0.0,0.4778195488721805,3,0,3949,744.8,0,0,0,0,0,0,0,0,1,0,1,0,1
1,20,1,1,38.512569,-121.495184,5,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0911811865312668,3,0,4667,654.85,0,0,0,1,0,0,0,0,1,0,0,1,0
0,54,1,0,38.475465,-121.443625,4,1,1,18,1,1,1,1,0,0,1,0.0,0.013039849780930523,0.18063843104527436,3,0,4505,547.7714285714286,0,1,1,0,0,0,0,0,1,0,1,0,1
1,53,1,0,38.590035,-121.412455,1,1,1,11,0,0,1,1,1,1,1,0.0,0.0,0.38875745450977406,3,0,5106,764.3583333333332,1,0,0,0,0,0,0,0,1,0,1,0,1
0,38,0,0,38.549185,-121.328386,0,1,0,21,0,1,1,0,1,1,1,0.0,0.0,0.16976797030827884,4,0,4616,1188.21,0,1,0,0,0,0,0,0,1,0,1,0,1
1,42,1,0,38.486502,-121.334051,6,1,1,29,1,0,0,1,1,1,0,0.0,0.0,0.3506297680037585,3,0,3207,372.4916666666666,0,0,1,0,0,0,0,0,1,0,1,0,0
1,47,1,0,38.490508,-121.284171,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1754330708661418,3,0,4175,666.75,1,0,0,1,0,0,0,0,1,0,0,1,0
1,40,0,0,38.445939,-121.496855,0,1,0,11,1,0,0,1,0,1,0,0.0,0.0,0.4523001095290253,3,0,3013,109.55999999999999,0,0,1,0,0,0,0,1,0,0,0,0,1
1,28,1,1,38.619049,-121.517552,5,1,0,59,0,1,0,0,0,1,0,0.0,0.0,0.5762734584450403,5,0,5494,18.65,0,0,1,0,0,0,0,0,1,0,1,0,0
1,39,1,3,38.646209,-121.52446,8,1,0,57,1,0,0,0,0,0,1,0.0,0.14006828328810295,0.20127812308500392,3,0,3582,190.38333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0
0,37,0,0,38.685069,-121.543709,0,1,1,3,0,0,0,1,1,1,1,0.0,0.0,0.458664465444609,3,0,3483,351.32,1,0,1,0,0,0,1,0,0,1,0,0,1
1,35,0,0,38.691607,-121.602284,0,1,1,16,1,1,0,0,0,1,1,0.0,0.0,0.2634062933463609,4,0,6468,955.2416666666667,1,0,0,0,0,0,0,0,1,0,1,0,1
0,42,0,0,38.660442,-121.346321,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7303793433216449,3,0,2879,156.85,0,0,1,0,0,0,0,0,1,0,0,1,0
1,46,1,0,38.687367,-121.34848,9,1,1,12,0,0,1,0,1,1,0,0.0,0.0,0.3439437984496124,4,0,4821,536.64,0,0,1,0,0,0,0,0,1,0,1,0,0
1,54,1,2,39.19514,-121.503883,1,1,1,19,0,1,1,0,0,1,1,0.0,0.0,0.22527010198243078,5,0,5322,742.775,0,0,0,0,0,0,0,0,1,0,1,0,1
1,35,0,0,39.467828,-120.841386,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8603260869565218,4,0,5736,36.8,0,0,1,0,0,0,0,0,1,0,0,1,0
0,58,0,0,39.657228,-121.37778,0,0,0,3,0,0,1,0,1,1,1,0.0,0.0,0.0,5,0,3910,755.0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,41,0,0,39.457388,-121.818201,0,0,0,14,0,0,1,1,0,1,0,0.0,0.0,0.0,3,0,3752,327.2875,1,0,1,0,0,0,0,0,1,1,0,0,0
1,53,1,0,39.292334,-121.320597,7,0,0,15,1,1,1,1,1,1,1,0.0,0.0,0.0,4,0,4969,792.3833333333333,0,1,1,0,0,0,0,0,0,1,0,0,1
0,50,1,0,39.449794,-121.936372,2,1,0,14,1,1,0,1,0,1,1,0.0,0.0,0.25696842105263157,3,0,5628,593.75,1,0,1,0,0,0,0,0,1,1,0,0,1
0,49,0,0,39.745712,-121.84333,0,1,1,2,0,1,1,0,1,0,1,0.0,0.005072365751386447,0.30706073312592996,3,0,6161,1182.8799999999999,1,0,0,0,0,0,0,0,1,0,1,0,1
1,32,0,0,39.681488,-121.83721,0,1,0,26,1,0,0,0,0,1,0,0.0,0.0,0.7668292682926828,4,0,4483,12.8125,0,0,1,0,0,0,0,0,1,1,0,0,0
0,30,1,0,39.562239,-121.14836,5,1,0,41,1,1,0,1,0,1,1,0.0,0.0,0.23092333476244303,3,0,3794,213.8083333333333,1,0,1,0,0,0,1,0,0,1,0,0,0
0,21,0,0,40.080342,-120.957805,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2608695652173913,3,0,5750,19.55,0,0,1,0,0,0,0,0,1,0,0,1,0
1,20,0,0,39.578792,-120.780786,0,1,0,52,1,0,1,0,0,1,1,0.0,0.0,0.11723747879092566,4,0,2278,159.13,0,0,0,0,0,0,1,0,0,0,1,0,0
0,41,1,1,39.607831,-121.777959,6,1,1,28,1,1,1,0,0,1,0,0.0,0.0,0.32376336764529184,4,0,5123,713.342857142857,0,0,0,0,0,0,0,0,1,0,1,0,1
1,19,0,0,39.53222,-122.594879,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.07664768104149715,5,0,4050,61.45,0,0,0,0,0,0,0,0,1,0,0,1,0
0,29,1,2,39.531028,-121.24807,6,1,0,71,1,1,0,0,0,1,1,0.0,0.0,0.032108596384267954,3,0,6321,803.71,0,0,0,0,0,0,0,0,1,0,1,0,0
0,64,0,0,39.564113,-120.868836,0,0,0,6,0,0,1,0,0,1,1,0.0,0.0,0.0,5,0,5924,492.95,0,0,1,0,0,1,0,0,0,0,0,0,1
1,59,0,0,39.194539,-120.988066,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9993433203365484,4,0,2884,243.65,0,1,1,0,0,0,1,0,0,0,0,1,0
1,29,1,0,39.203817,-121.19584,3,1,1,52,1,0,0,0,0,1,1,0.0,0.0,0.7848706315609636,3,0,5601,526.79,1,0,0,0,0,0,0,0,1,0,0,0,0
0,19,0,0,39.346898,-121.759537,0,1,0,26,0,0,0,0,0,0,1,0.0,0.12021638950110199,0.03981566820276497,5,0,4911,623.875,0,0,0,0,0,0,1,0,0,0,1,0,0
1,42,1,0,39.033058,-121.895718,7,0,0,16,1,0,1,0,1,1,1,0.0,0.0,0.0,3,0,4601,948.625,0,1,0,0,0,0,0,0,0,0,0,0,1
1,27,0,0,39.732767,-122.042298,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3769009616337862,5,0,5708,1008.7,0,1,1,0,0,0,0,0,1,0,0,1,0
1,22,1,0,39.281194,-122.226568,2,1,1,41,1,1,1,1,0,1,0,0.0,0.0,0.223643522519927,3,0,5228,715.89375,0,1,1,0,0,0,0,0,0,1,0,0,1
0,56,1,1,39.937017,-121.058043,2,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.3790880617670624,4,0,5154,1372.9,0,1,0,0,0,0,0,0,0,0,0,1,0
0,46,1,3,39.068071,-121.832638,1,1,1,53,0,0,0,0,1,1,1,0.0,0.0,0.3090954398205831,3,0,2452,300.975,0,0,0,0,0,0,1,0,0,0,1,0,0
0,48,0,1,39.423046,-120.984472,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2609332565220972,5,0,4370,1215.1,0,1,1,0,0,0,0,0,1,0,0,1,0
0,36,0,0,39.082568,-121.55325,0,1,1,30,0,0,1,1,0,1,1,0.0,0.0,0.5262786534818651,4,0,4572,479.5083333333334,1,0,0,0,0,0,0,0,1,1,0,0,1
0,46,1,0,39.342587,-121.249833,10,1,1,13,0,0,0,0,1,1,0,0.0,0.0,0.09922137114642021,4,0,4756,394.925,0,0,0,0,0,0,1,0,0,0,1,0,1
1,28,1,0,39.748037,-122.302169,7,1,1,48,1,0,0,0,1,1,1,0.0,0.0,0.4762327854286984,3,0,4847,1102.99,1,0,0,0,0,0,0,0,1,0,1,0,1
0,49,0,0,39.624561,-121.552866,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2762747138397503,3,0,5967,96.1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,28,1,0,39.435756,-121.552071,5,1,0,0,0,0,0,0,0,0,1,0.0,0.0,2.2751131221719456,3,0,2941,55.25,0,0,1,0,0,0,0,0,1,0,0,1,0
1,42,0,0,39.69676,-121.644379,0,1,1,14,1,1,1,1,0,1,0,0.0,0.0,0.19747063397863546,3,0,5042,305.4125,1,0,0,0,0,1,0,0,0,1,0,0,0
1,44,0,0,39.971228,-121.041166,0,1,0,23,0,0,0,0,0,0,0,0.0,0.029815146094215865,0.16744186046511628,5,0,3266,167.7,0,0,1,0,0,0,0,0,1,1,0,0,0
0,40,0,0,39.903272,-121.843567,0,1,1,20,0,1,1,1,1,1,1,0.0,0.0,0.17101792815884737,5,0,5775,1000.4214285714286,0,0,1,0,1,0,0,0,0,0,1,0,1
0,61,1,1,39.495768,-121.747472,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.22063541994337843,3,0,4058,158.95,0,0,1,0,0,0,0,0,1,0,0,1,0
0,52,0,0,39.225634,-121.156163,0,1,0,28,0,1,0,0,1,1,0,0.0,0.0,0.17407470578202286,3,0,2813,73.2875,0,0,0,0,0,0,0,0,1,0,1,0,1
1,19,1,1,39.176595,-121.291692,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.274744769874477,5,0,4974,1493.75,0,1,0,0,0,0,0,0,0,0,0,1,0
0,57,0,0,39.904002,-121.527823,0,1,0,22,0,0,0,0,0,1,1,0.0,0.0,0.6989025059447593,5,0,3384,364.4666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1
0,60,1,0,39.288127,-122.415841,9,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5053268421798933,4,0,4375,1057.85,0,1,0,0,1,0,0,0,0,0,0,1,0
0,62,1,1,39.172777,-121.805845,5,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.981927369554133,5,0,4194,441.275,0,0,0,0,0,1,0,0,0,0,0,1,0
1,64,0,0,40.053684,-120.743116,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3980026631158456,4,0,2847,300.4,0,0,1,0,0,0,1,0,0,0,0,1,0
0,29,1,2,39.34128,-120.786867,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4028741431504228,5,0,5423,1436.95,0,1,1,0,0,0,0,0,0,0,0,1,0
1,64,1,0,39.493991,-122.286363,4,1,0,18,1,1,1,1,1,1,1,0.0,0.0,0.5676846412961778,4,0,5839,769.7357142857143,0,1,0,0,0,0,0,0,0,0,0,0,0
0,56,1,0,39.02741,-121.614982,10,1,1,6,0,1,0,1,1,1,1,0.0,0.0,0.32719562315122647,5,0,5050,955.025,0,1,0,0,0,0,0,0,0,0,0,0,1
0,61,1,1,40.587919,-122.464732,8,1,0,21,1,0,0,0,0,1,0,0.0,0.0,0.8224781206817136,3,0,3147,54.275,0,0,0,0,0,0,0,0,1,0,0,0,0
1,30,1,2,40.527834,-122.318749,9,1,0,48,0,1,1,0,0,0,1,0.0,0.008169350638741102,0.24292381059360538,4,0,5157,1224.0875,0,0,1,0,1,0,0,0,0,0,1,0,0
1,52,0,0,40.677649,-122.29467,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.17220556446551846,5,0,4790,1434.1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,42,0,0,41.171578,-120.913161,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6090918792017928,5,0,4791,937.1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,53,1,0,40.722733,-122.109666,10,1,0,6,0,0,1,0,0,1,1,0.0,0.0,0.47108278527357783,4,0,4715,368.725,0,0,1,0,0,1,0,0,0,1,0,0,0
1,52,0,0,41.083464,-121.107929,0,1,1,21,0,1,1,0,1,1,1,0.0,0.0,0.4698615466993039,5,0,5882,1089.4166666666667,0,1,0,0,1,0,0,0,0,0,1,0,1
0,53,0,0,40.775272,-123.287414,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6551724137931036,4,0,6213,1128.1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,26,1,3,40.946785,-121.719489,0,1,0,59,0,0,0,1,1,1,0,0.0,0.0,0.13403515154271162,3,0,3153,549.7625,0,0,0,0,0,1,0,0,0,0,1,0,0
1,61,0,0,40.936285,-121.572692,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.18601941747572814,4,0,3403,283.25,0,1,1,0,0,0,1,0,0,0,0,1,0
0,58,1,0,41.121108,-122.336613,9,1,1,2,0,1,0,1,1,1,0,0.0,0.0,0.35771160381938827,4,0,3491,411.93333333333334,0,1,0,0,0,1,0,0,0,1,0,0,1
0,64,1,5,40.692523,-122.369876,7,1,0,76,0,0,1,1,0,1,1,0.0,0.0,0.5105783155794419,5,0,2042,621.46,0,0,0,0,0,1,0,0,0,0,1,0,0
1,31,0,0,40.243494,-121.154733,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.591703646536755,3,0,5895,518.3,0,0,1,0,0,1,0,0,0,0,0,1,0
1,54,0,0,41.949216,-122.050062,0,1,1,4,1,1,0,1,0,1,1,0.0,0.0,0.6603388201369698,3,0,4334,118.89999999999999,0,0,0,0,0,0,1,0,0,1,0,0,0
0,52,0,0,41.212695,-122.392067,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1443708609271526,3,0,5994,45.3,0,0,1,0,0,0,0,0,1,0,0,1,0
1,40,0,0,41.405193,-123.008567,0,0,0,13,1,0,0,1,1,1,0,0.0,0.0,0.0,3,0,4003,447.65,1,0,0,0,0,1,0,0,0,1,0,0,0
0,37,1,1,39.84784,-122.544556,8,0,0,17,1,0,0,1,0,1,0,0.0,0.0,0.0,3,0,5996,61.65,0,0,1,0,0,0,0,0,1,0,0,0,0
0,39,0,0,40.740138,-122.587476,0,1,0,4,0,1,1,0,0,1,1,0.0,0.0,0.27246923162213105,3,0,5167,901.9,0,0,0,0,1,0,0,0,0,0,1,0,0
1,43,1,0,41.411315,-122.697236,7,1,0,18,0,1,1,0,1,1,1,0.0,0.0,0.553901738059395,3,0,4171,1096.05,0,1,0,0,0,0,0,0,1,0,0,0,1
0,62,1,0,40.03194,-122.176023,6,1,0,7,0,0,1,0,1,1,1,0.0,0.0,0.5677103268774402,5,0,2709,163.2875,0,0,1,0,0,0,1,0,0,0,0,0,1
0,24,1,3,41.599978,-122.539381,7,1,0,27,0,0,0,0,0,1,0,0.0,0.0,0.5693173821252638,5,0,3103,213.15,0,0,0,0,0,0,1,0,0,0,0,0,0
0,48,1,1,41.831901,-123.487478,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9019738903394257,4,0,4698,478.75,0,1,0,0,0,0,1,0,0,0,0,1,0
1,46,0,3,40.789799,-121.474529,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3820448877805486,3,0,4221,20.05,0,0,1,0,0,0,0,0,1,0,0,1,0
1,23,1,2,41.962127,-122.527696,1,1,0,52,1,1,1,0,0,1,1,0.0,0.0,0.16685377267189655,3,0,5793,731.9083333333333,1,0,0,0,1,0,0,0,0,0,1,0,1
0,36,0,0,40.648024,-123.465088,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3059866962305984,5,0,4818,270.6,1,0,1,0,0,0,0,0,1,0,0,1,0
1,39,0,0,40.059385,-122.091481,0,0,0,9,0,1,0,1,0,1,1,0.0,0.0,0.0,4,0,3378,195.0375,0,0,1,0,0,0,0,0,1,1,0,0,0
0,62,1,0,41.10831,-121.360362,1,1,1,11,1,0,0,0,1,1,0,0.0,0.0,0.6333214697549934,3,0,4775,702.4300000000001,1,0,0,0,1,0,0,0,0,1,0,0,0
0,28,1,1,41.251322,-122.105209,1,1,1,82,0,0,0,0,0,1,1,0.0,0.0,0.5452150045745654,3,0,3061,68.3125,0,0,1,0,0,0,0,1,0,0,0,0,0
